"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"4020","eurico",1322489610,374700,"28/11/2011 14:13","no",634,1.11,5.95,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-13,2,28,59,581,-417,78.9,44.4,90.6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.61,0.49,-246,183,-103,-332,219,621,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-167,-69.5,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.22,0.31,-48,280,214,-436,952,-359,"A"
"4021","eurico",1322489610,390753,"28/11/2011 14:13","no",634,1.03,5.92,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.03,-12,2,30,58,582,-403,79.3,45.8,89.2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.27,0.28,-218,149,-110,-344,234,603,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-167,-69.5,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.19,0.31,-49,280,216,-429,953,-364,"A"
"4022","eurico",1322489610,398633,"28/11/2011 14:13","no",634,1.03,5.9,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-11,1,29,61,581,-396,79.3,46,88.9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,-0.18,0.26,-219,143,-111,-338,236,599,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-168,-69.5,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.21,0.31,-50,280,214,-430,953,-365,"A"
"4023","eurico",1322489610,426632,"28/11/2011 14:13","no",634,1.02,5.89,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-12,1,30,68,586,-417,79.5,46.1,88.6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,-0.1,0.28,-223,137,-104,-338,233,595,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-168,-69.5,108,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.22,0.3,-50,279,216,-432,946,-373,"A"
"4024","eurico",1322489610,454746,"28/11/2011 14:13","no",634,1,5.89,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-11,2,31,60,578,-410,79.8,46.1,88.5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.03,0.3,-234,136,-97,-345,239,594,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-168,-69.4,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.22,0.31,-51,280,216,-431,939,-360,"A"
"4025","eurico",1322489610,493978,"28/11/2011 14:13","no",634,1.08,5.85,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,0.02,-10,4,30,60,576,-403,80.4,45.9,88.6,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0.15,-249,134,-101,-337,247,596,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-169,-69.4,109,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.22,0.33,-52,280,214,-432,955,-363,"A"
"4026","eurico",1322489610,550662,"28/11/2011 14:13","no",634,1.22,5.87,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,0,-13,4,31,57,578,-416,79.6,44.5,88.6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.45,-0.38,-226,123,-106,-331,244,593,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-170,-69.4,110,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.24,0.3,-50,279,214,-431,950,-365,"A"
"4027","eurico",1322489610,614662,"28/11/2011 14:13","no",634,1.29,5.92,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,0,-9,4,30,70,583,-412,77.8,42.4,89.3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.61,-0.71,-210,120,-101,-322,234,604,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-171,-69.3,111,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.26,0.34,-54,279,214,-437,954,-364,"A"
"4028","eurico",1322489610,754722,"28/11/2011 14:13","no",634,1.37,5.97,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0,-0.02,-11,3,31,63,575,-408,76,40.3,90.4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.58,-0.62,-203,134,-92,-303,224,606,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-172,-69.3,113,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.24,0.31,-53,279,212,-438,957,-369,"A"
"4029","eurico",1322489610,754758,"28/11/2011 14:13","no",634,1.38,6.04,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,0,-11,2,32,66,583,-418,75.6,39.6,90.7,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.58,-0.52,-209,141,-87,-303,221,615,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-172,-69.4,113,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.24,0.31,-51,278,215,-436,958,-370,"A"
"4030","eurico",1322489610,770704,"28/11/2011 14:13","no",634,1.39,6.08,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0,0,-11,2,31,67,577,-416,75.4,38.9,91.1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.53,-0.39,-221,149,-73,-305,225,623,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-173,-69.4,113,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.26,0.31,-53,278,213,-439,958,-357,"A"
"4031","eurico",1322489610,787607,"28/11/2011 14:13","no",634,1.4,6.1,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0,-11,2,30,67,579,-412,75.2,38.5,91.4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.4,-0.3,-250,176,-80,-297,222,615,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-173,-69.4,114,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.26,0.31,-53,278,214,-440,957,-366,"A"
"4032","eurico",1322489610,806617,"28/11/2011 14:13","no",634,1.4,6.12,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0,-13,3,28,63,580,-420,75.1,38.2,91.6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.29,-0.26,-224,174,-91,-290,219,614,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-174,-69.4,114,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.26,0.3,-53,280,213,-442,958,-359,"A"
"4033","eurico",1322489610,826668,"28/11/2011 14:13","no",634,1.44,6.16,-87.9,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.02,0.02,-14,4,29,68,571,-424,74.9,37.9,91.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.19,-0.21,-185,168,-94,-296,225,618,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-174,-69.4,115,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.24,0.31,-53,281,214,-438,962,-356,"A"
"4034","eurico",1322489610,846623,"28/11/2011 14:13","no",634,1.46,6.17,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,0,-16,6,29,66,580,-418,74.8,37.8,91.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,-0.13,-165,163,-99,-290,223,626,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-174,-69.5,115,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.22,0.3,-50,279,214,-436,956,-367,"A"
"4035","eurico",1322489610,878645,"28/11/2011 14:13","no",634,1.51,6.18,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0,-13,3,29,69,582,-432,74.8,37.9,91.6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.02,0,-159,166,-103,-296,228,622,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-175,-69.5,115,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.24,0.3,-47,279,213,-438,957,-366,"A"
"4036","eurico",1322489610,890736,"28/11/2011 14:13","no",634,1.55,6.12,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,0,-11,4,27,64,579,-424,75,38.1,91.6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.11,0.1,-165,177,-108,-308,222,621,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-175,-69.5,116,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.24,0.31,-54,281,212,-433,958,-357,"A"
"4037","eurico",1322489610,978726,"28/11/2011 14:13","no",634,1.63,5.95,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,0,-13,2,27,63,576,-421,75.4,38.9,91.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.26,0.18,-178,190,-106,-301,227,625,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,-176,-69.4,117,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.26,0.3,-55,278,212,-439,958,-367,"A"
"4038","adelmo",1322832818,390,"02/12/2011 13:33","no",641,121,-43.5,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,-0.2,49,42,-156,165,609,-303,27.7,73.3,-31.8,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35,0.16,0.49,-217,-29,69,-102,275,637,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,61.19165933,-24.52547004,-89.74007468,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.45,0.16,-41,97,-132,-547,310,1,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,-1.24,-0.08,-72,489,-13,-305,814,631,"A"
"4039","adelmo",1322832818,40315,"02/12/2011 13:33","no",641,121,-43.5,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,-0.2,51,46,-156,161,613,-307,26.4,71.4,-33.3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.46,0.21,0.61,-210,-29,75,-75,266,621,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3784272,-25.60363018,-90.94916532,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.48,0.18,-43,95,-134,-541,309,-2,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,-1.4,-0.05,-72,484,-8,-316,811,639,"A"
"4040","adelmo",1322832818,48319,"02/12/2011 13:33","no",641,121,-43.5,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.13,-0.2,51,45,-157,167,611,-299,25.4,69.1,-34.7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.57,0.26,0.64,-206,-21,73,-39,262,625,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.30016659,-26.52408576,-92.45347341,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.5,0.16,-44,91,-134,-536,319,0,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,-1.54,0.03,-74,491,-6,-355,818,646,"A"
"4041","adelmo",1322832818,136321,"02/12/2011 13:33","no",641,121,-43.6,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.13,-0.16,51,44,-157,171,612,-305,22,56.2,-38.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.18,0.39,0.56,-164,-36,91,174,202,605,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.51164636,-32.11094081,-91.84879861,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.4,0.21,-56,92,-141,-521,343,1,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,-1.91,-0.26,-121,480,-17,-493,789,675,"A"
"4042","adelmo",1322832818,232306,"02/12/2011 13:33","no",641,121,-43.6,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.11,-0.16,49,47,-157,167,609,-286,21.3,46.8,-39.6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.33,0.37,0.66,-132,-43,70,312,171,556,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.00115997,-26.59567079,-91.7508184,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.31,0.25,-47,98,-142,-516,358,-15,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,-2.04,-0.33,-166,449,-23,-569,734,694,"A"
"4043","adelmo",1322832818,248428,"02/12/2011 13:33","no",641,121,-43.7,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.11,-0.18,47,44,-157,168,605,-305,21.2,43.7,-39.9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.36,0.32,0.69,-120,-47,59,339,159,549,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.53032416,-25.93333757,-97.24969526,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,0.24,0.2,-45,88,-145,-511,360,-21,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,-1.98,-0.46,-168,438,-24,-583,721,701,"A"
"4044","adelmo",1322832818,356298,"02/12/2011 13:33","no",641,121,-43.7,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.16,48,45,-157,170,607,-309,21.7,26,-41.1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.07,0.14,0.94,-27,-78,11,567,108,405,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.011523,-23.55297636,-93.2624527,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.14,-0.15,-43,101,-148,-502,366,-30,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,-1.45,-0.44,-229,346,-4,-679,567,708,"A"
"4045","adelmo",1322832818,396314,"02/12/2011 13:33","no",641,121,-43.7,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.16,49,45,-156,163,609,-298,21.1,23.4,-41.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,0.13,0.97,-19,-72,15,603,91,378,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.78793199,-24.12979064,-91.28234652,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.13,-0.23,-45,106,-149,-514,372,-26,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,-1.48,-0.23,-208,338,12,-695,536,704,"A"
"4046","adelmo",1322832818,409823,"02/12/2011 13:33","no",641,121,-43.7,172,17,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,-0.16,49,43,-156,168,607,-307,18,15.6,-41.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,0.11,0.52,3,-75,-7,650,56,295,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,63.98556247,-22.71629272,-87.87133855,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.16,-0.2,-43,114,-147,-507,369,-35,0,0,0,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,-1.51,0.02,-282,341,3,-709,453,671,"A"
